withdrawal_percentage,hour,transactions_per_day,transactions_per_month,output,label
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,49.0,0.49999140987539303,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,0.0,0.49999140987539303,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,0.0,0.49999140987539303,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,49.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
0.0,0.0,0.0,49.0,0.49999140987539303,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,0.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
1.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
1.0,24.0,49.0,49.0,0.6069263630514872,0
1.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
1.0,0.0,49.0,49.0,0.6069263630514872,0
0.0,0.0,49.0,49.0,0.4999914099619629,0
1.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,0.0,0.0,0.7067806572670211,0
0.0,24.0,0.0,49.0,0.6069263630514872,0
1.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,0.0,0.8414262868250088,1
1.0,0.0,0.0,49.0,0.6069263630514872,0
0.0,24.0,49.0,0.0,0.8414262868250088,1
0.0,0.0,49.0,0.0,0.8414262868250088,1
